Time,liquid % in condensor,condensor pressure(kpa),liquid % in reboiler,Mass Flow Rate in Feed Flow  (kg/h),Mass Flow rate in top outlet stream  (kg/h),Net Mass Flow in main tower,Mole Fraction HX at reboiler,HX Mole Fraction in Top Outler Stream,Feed Mole Fraction,Feed Mole Fraction,Feed Tray Temperature,Main Tower Pressure,Bottom Tower Pressure,Top Tower Pressure,Reflux Ratio,Duties Summary,MoleFractionTX,MoleFractionHX
25620,49.85825733,100.5206573,48.73635733,3830.029657,6836.589657,2793.269657,1051.749657,0.0566291,0.501001,0.498999,76.59865733,104.4296573,110.4976573,67.31875733,0.745456,0,0.969602,0.0303977
25650,50.00895878,100.9197588,49.22535878,3821.380759,6867.710759,2751.770759,1058.240759,0.0573004,0.501001,0.498999,76.87175878,104.6707588,110.7387588,67.55985878,0.786072,0,0.969418,0.0305822
25680,50.16684347,101.4188435,49.64984347,3803.392843,6871.832843,2736.822843,1061.782843,0.0581869,0.501001,0.498999,77.13814347,104.8628435,110.9308435,67.75194347,0.818759,0,0.969294,0.0307065
25710,49.57272175,101.1601217,49.25802175,3780.100122,6853.230122,2751.000122,1062.310122,0.0586879,0.501001,0.498999,76.60472175,104.2301217,110.2981217,67.11922175,0.829265,0,0.969156,0.0308439
25740,49.49229563,101.3451956,49.30919563,3759.106196,6828.256196,2783.006196,1060.546196,0.0586349,0.501001,0.498999,76.54839563,104.0761956,110.1441956,66.96529563,0.823364,0,0.96894,0.0310602
25770,49.54071846,101.5250185,49.41531846,3745.490018,6796.250018,2821.760018,1058.250018,0.057888,0.501001,0.498999,76.58561846,104.0400185,110.1080185,66.92911846,0.806616,0,0.968672,0.0313283
25800,49.60112204,101.565322,49.50662204,3740.840322,6769.310322,2852.480322,1053.220322,0.0566479,0.501001,0.498999,76.59602204,104.010322,110.078322,66.89942204,0.781371,0,0.968294,0.0317063
25830,50.55327624,102.3774762,50.48317624,3746.372476,6751.312476,2872.882476,1051.032476,0.0551699,0.501001,0.498999,77.49097624,104.9024762,110.9704762,67.79157624,0.760485,0,0.96789,0.0321103
25860,50.00917745,101.6161775,50.00487745,3757.828177,6746.898177,2871.778177,1046.728177,0.0537826,0.501001,0.498999,76.89377745,104.3381775,110.4061775,67.22727745,0.749498,0,0.967541,0.0324591
25890,49.83001037,101.1894104,49.92981037,3773.50841,6753.79841,2854.38841,1045.87841,0.0527614,0.501001,0.498999,76.66911037,104.1684104,110.2364104,67.05751037,0.747541,0,0.967202,0.0327979
25920,50.5187602,101.6721602,50.7602602,3789.17316,6778.81316,2826.32316,1046.86316,0.0522323,0.501001,0.498999,77.3359602,104.8931602,110.9611602,67.7822602,0.754851,0,0.966963,0.0330374
25950,50.33797403,101.363474,50.77777403,3800.233474,6798.973474,2790.853474,1048.983474,0.0522705,0.501001,0.498999,77.14957403,104.763474,110.831474,67.65257403,0.769463,0,0.966844,0.0331563
25980,49.64927994,100.6490799,50.31637994,3804.75808,6819.79808,2758.28808,1051.34808,0.0527585,0.501001,0.498999,76.48257994,104.1280799,110.1960799,67.01717994,0.788968,0,0.966792,0.0332075
26010,49.54498154,100.6084815,50.42248154,3803.259482,6835.139482,2735.759482,1053.769482,0.0536219,0.501001,0.498999,76.40538154,104.0594815,110.1274815,66.94858154,0.807112,0,0.966803,0.0331968
26040,49.59160744,100.7953074,50.68920744,3796.196307,6842.186307,2726.106307,1056.206307,0.0545595,0.501001,0.498999,76.49130744,104.1263074,110.1943074,67.01540744,0.822264,0,0.966844,0.0331558
26070,49.74081916,101.1101192,51.01551916,3785.979119,6838.709119,2730.779119,1057.389119,0.0554157,0.501001,0.498999,76.66801916,104.2691192,110.3371192,67.15821916,0.829266,0,0.966869,0.0331312
26100,50.0044792,101.5196792,51.4166792,3775.595679,6825.515679,2746.585679,1058.275679,0.0559632,0.501001,0.498999,76.9451792,104.5056792,110.5736792,67.3947792,0.827748,0,0.966852,0.0331479
26130,49.91106808,101.5272681,51.43096808,3766.540268,6808.920268,2768.630268,1056.260268,0.056141,0.501001,0.498999,76.84976808,104.3702681,110.4382681,67.25936808,0.817586,0,0.966781,0.0332186
26160,50.09867459,101.7496746,51.68817459,3761.735675,6794.205675,2789.925675,1055.165675,0.0559529,0.501001,0.498999,77.02157459,104.5156746,110.5836746,67.40477459,0.803692,0,0.96666,0.0333405
26190,49.97817727,101.6008773,51.63777727,3761.142877,6782.262877,2807.512877,1052.652877,0.0554803,0.501001,0.498999,76.87737727,104.3628773,110.4308773,67.25197727,0.790466,0,0.96651,0.0334902
26220,49.93430267,101.4712027,51.66200267,3764.908203,6775.498203,2816.918203,1050.888203,0.0549327,0.501001,0.498999,76.80510267,104.2982027,110.3662027,67.18730267,0.779232,0,0.966329,0.0336709
26250,49.9505169,101.3803169,51.7521169,3771.272317,6776.332317,2814.602317,1050.302317,0.0543926,0.501001,0.498999,76.7989169,104.3123169,110.3803169,67.2014169,0.77306,0,0.966178,0.0338225
26280,50.15513265,101.4691327,52.05893265,3779.390133,6779.670133,2808.740133,1049.860133,0.0540472,0.501001,0.498999,76.98553265,104.5301327,110.5981327,67.41923265,0.772665,0,0.966034,0.0339658
26310,49.95997277,101.1864728,51.98717277,3786.159473,6793.259473,2794.539473,1050.259473,0.0539195,0.501001,0.498999,76.78727277,104.3594728,110.4274728,67.24857277,0.777206,0,0.965935,0.0340648
26340,49.65318742,100.8337874,51.80728742,3790.348787,6804.068787,2779.568787,1050.598787,0.0540473,0.501001,0.498999,76.48408742,104.0787874,110.1467874,66.96788742,0.784259,0,0.965889,0.0341105
26370,50.14789667,101.3321967,52.45019667,3792.420197,6813.780197,2767.260197,1052.950197,0.0543655,0.501001,0.498999,76.99389667,104.6001967,110.6681967,67.48929667,0.793579,0,0.965873,0.034127
26400,50.45550061,101.6834006,52.89000061,3791.305401,6820.085401,2759.385401,1054.505401,0.0547923,0.501001,0.498999,77.31930061,104.9254006,110.9934006,67.81450061,0.801948,0,0.965879,0.0341214
26430,50.15306644,101.4500664,52.71976644,3787.158066,6821.618066,2757.508066,1055.108066,0.055236,0.501001,0.498999,77.03296644,104.6280664,110.6960664,67.51716644,0.807157,0,0.965889,0.0341106
26460,49.86353989,101.2367399,52.54503989,3781.83274,6819.18274,2761.67274,1055.13274,0.0555657,0.501001,0.498999,76.75633989,104.3327399,110.4007399,67.22183989,0.808686,0,0.965889,0.034111
26490,50.32277825,101.7612782,53.08997825,3777.479278,6812.299278,2769.609278,1055.269278,0.0557451,0.501001,0.498999,77.22277825,104.7792782,110.8472782,67.66837825,0.806924,0,0.965867,0.0341332
26520,50.31422718,101.7885272,53.15622718,3773.899527,6804.599527,2782.019527,1054.669527,0.055737,0.501001,0.498999,77.20992718,104.7495272,110.8175272,67.63862718,0.801147,0,0.965818,0.034182
26550,50.30728218,101.7873822,53.21328218,3772.223382,6798.283382,2791.643382,1053.753382,0.0555593,0.501001,0.498999,77.19438218,104.7233822,110.7913822,67.61248218,0.794287,0,0.965743,0.0342565
26580,49.9007494,101.3582494,52.8596494,3772.304249,6793.004249,2798.984249,1052.404249,0.0552771,0.501001,0.498999,76.7782494,104.3042494,110.3722494,67.1933494,0.788307,0,0.965665,0.0343353
26610,49.54310789,100.9536079,52.56200789,3774.339608,6790.689608,2801.549608,1051.369608,0.0549724,0.501001,0.498999,76.40750789,103.9396079,110.0076079,66.82870789,0.783619,0,0.96557,0.0344299
26640,50.01197861,101.3657786,53.09087861,3778.289779,6792.259779,2801.149779,1051.779779,0.0547023,0.501001,0.498999,76.86627861,104.4097786,110.4777786,67.29887861,0.781436,0,0.965485,0.0345151
26670,50.16265792,101.4640579,53.31825792,3782.219058,6796.429058,2796.019058,1051.439058,0.0545387,0.501001,0.498999,77.01125792,104.5690579,110.6370579,67.45815792,0.782035,0,0.965426,0.0345739
26700,50.1570952,101.4204952,53.3982952,3785.386495,6801.246495,2788.376495,1051.946495,0.0544917,0.501001,0.498999,77.0051952,104.5764952,110.6444952,67.4655952,0.784954,0,0.96538,0.0346201
26730,50.1413979,101.3888979,53.4668979,3787.274898,6807.754898,2780.664898,1052.364898,0.0545721,0.501001,0.498999,76.9944979,104.5748979,110.6428979,67.4639979,0.789298,0,0.965357,0.0346425
26760,50.28393477,101.5400348,53.70323477,3787.729035,6811.829035,2775.129035,1053.379035,0.0547475,0.501001,0.498999,77.14463477,104.7290348,110.7970348,67.61813477,0.793822,0,0.965355,0.0346449
26790,49.85556405,101.1353641,53.36466405,3786.287364,6813.727364,2771.207364,1053.507364,0.054944,0.501001,0.498999,76.72456405,104.3073641,110.3753641,67.19646405,0.797621,0,0.965358,0.0346425
26820,49.83517177,101.1476718,53.41847177,3784.327672,6813.937672,2771.077672,1053.917672,0.0551421,0.501001,0.498999,76.71037177,104.2876718,110.3556718,67.17677177,0.799827,0,0.96536,0.0346397
26850,49.87120046,101.2215005,53.52770046,3781.8195,6812.7295,2773.7295,1054.0395,0.0552833,0.501001,0.498999,76.75180046,104.3195005,110.3875005,67.20860046,0.800073,0,0.965357,0.0346425
26880,49.82400675,101.2033068,53.54050675,3779.464307,6809.294307,2777.604307,1053.754307,0.0553471,0.501001,0.498999,76.70620675,104.2643068,110.3323068,67.15340675,0.798524,0,0.965343,0.034657
26910,50.19248868,101.5865887,53.95918868,3778.293589,6805.613589,2784.383589,1053.823589,0.0553147,0.501001,0.498999,77.07358868,104.6235887,110.6915887,67.51268868,0.79597,0,0.965317,0.0346826
26940,49.65319745,101.0468975,53.46699745,3777.144897,6801.934897,2788.124897,1052.754897,0.0552106,0.501001,0.498999,76.52919745,104.0748975,110.1428975,66.96399745,0.792522,0,0.965278,0.0347222
26970,49.80612537,101.1855254,53.65972537,3777.751525,6800.141525,2791.311525,1052.541525,0.0550646,0.501001,0.498999,76.67632537,104.2215254,110.2895254,67.11062537,0.789474,0,0.965233,0.0347669
27000,50.18345633,101.5378563,54.08305633,3779.506856,6799.926856,2792.706856,1052.576856,0.0549084,0.501001,0.498999,77.04855633,104.5968563,110.6648563,67.48595633,0.787562,0,0.965191,0.0348086
27030,50.36946513,101.6943651,54.31756513,3781.574365,6800.834365,2792.334365,1052.604365,0.0547883,0.501001,0.498999,77.22926513,104.7843651,110.8523651,67.67346513,0.786854,0,0.965151,0.0348495
27060,49.82569888,101.1256989,53.82079888,3782.844699,6802.604699,2788.584699,1052.144699,0.0547118,0.501001,0.498999,76.68259888,104.2446989,110.3126989,67.13379888,0.787184,0,0.965122,0.0348779
27090,49.64794246,100.9311425,53.70004246,3784.154142,6804.504142,2784.534142,1052.154142,0.0547049,0.501001,0.498999,76.50494246,104.0741425,110.1421425,66.96324246,0.788957,0,0.965102,0.0348978
27120,50.0989494,101.3772494,54.2097494,3785.392249,6808.332249,2781.152249,1052.882249,0.0547574,0.501001,0.498999,76.9585494,104.5322494,110.6002494,67.4213494,0.791286,0,0.965093,0.0349066
27150,49.4971882,100.7795882,53.6607882,3784.855588,6809.675588,2778.305588,1052.505588,0.054851,0.501001,0.498999,76.3611882,103.9355882,110.0035882,66.8246882,0.79351,0,0.965093,0.0349069
27180,50.40942953,101.7058295,54.62862953,3785.11083,6811.63083,2777.96083,1053.77083,0.0549572,0.501001,0.498999,77.27742953,104.8508295,110.9188295,67.73992953,0.795324,0,0.965096,0.0349038
27210,49.87065493,101.1859549,54.13575493,3783.441955,6810.931955,2777.291955,1053.451955,0.0550524,0.501001,0.498999,76.74195493,104.3119549,110.3799549,67.20105493,0.796248,0,0.965098,0.0349021
27240,50.00823147,101.3395315,54.31803147,3782.416531,6809.986531,2779.616531,1053.566531,0.0551136,0.501001,0.498999,76.88113147,104.4465315,110.5145315,67.33563147,0.79616,0,0.965095,0.0349047
27270,49.84065553,101.1844555,54.18975553,3781.174456,6808.434456,2781.714456,1053.264456,0.0551336,0.501001,0.498999,76.71435553,104.2744555,110.3424555,67.16355553,0.795141,0,0.965086,0.0349135
27300,49.76433346,101.1171335,54.14503346,3780.334133,6806.424133,2782.684133,1053.004133,0.0551127,0.501001,0.498999,76.63823346,104.1941335,110.2621335,67.08323346,0.793817,0,0.965072,0.0349278
27330,49.7958998,101.1449998,54.2077998,3780.231,6804.861,2785.931,1052.781,0.0550627,0.501001,0.498999,76.6657998,104.2209998,110.2889998,67.1100998,0.792115,0,0.965053,0.0349468
27360,50.34134815,101.6816481,54.78314815,3781.123648,6804.513648,2788.153648,1053.143648,0.0549821,0.501001,0.498999,77.20854815,104.7636481,110.8316481,67.65274815,0.790675,0,0.96503,0.0349697
27390,49.63289071,100.9603907,54.10159071,3781.144391,6803.654391,2787.404391,1052.194391,0.0549056,0.501001,0.498999,76.49699071,104.0543907,110.1223907,66.94349071,0.789741,0,0.96501,0.0349899
27420,50.14191943,101.4546194,54.64181943,3782.594619,6804.824619,2787.514619,1052.744619,0.0548477,0.501001,0.498999,77.00371943,104.5646194,110.6326194,67.45371943,0.789525,0,0.96499,0.0350098
27450,49.55329745,100.8536975,54.08289745,3782.928697,6805.408697,2785.808697,1052.308697,0.0548164,0.501001,0.498999,76.41449745,103.9786975,110.0466975,66.86779745,0.789947,0,0.964976,0.0350244
27480,49.95914586,101.2540459,54.52284586,3783.958046,6807.108046,2783.638046,1052.678046,0.0548226,0.501001,0.498999,76.82064586,104.3880459,110.4560459,67.27714586,0.790822,0,0.964969,0.0350313
27510,49.87471656,101.1668166,54.47261656,3784.236817,6808.306817,2782.156817,1052.776817,0.0548506,0.501001,0.498999,76.73761656,104.3068166,110.3748166,67.19591656,0.791994,0,0.964965,0.0350347
27540,49.6512729,100.9468729,54.2795729,3783.985873,6809.125873,2780.015873,1052.745873,0.0548991,0.501001,0.498999,76.5159729,104.0858729,110.1538729,66.9749729,0.793107,0,0.964965,0.0350349
27570,50.25015565,101.5518557,54.90995565,3784.245856,6810.095856,2780.835856,1053.475856,0.0549551,0.501001,0.498999,77.11675565,104.6858557,110.7538557,67.57495565,0.793918,0,0.964967,0.0350328
27600,50.1607732,101.4719732,54.8487732,3783.555973,6809.815973,2781.225973,1053.425973,0.0549974,0.501001,0.498999,77.0287732,104.5959732,110.6639732,67.4850732,0.794192,0,0.964968,0.035032
27630,49.50773061,100.8275306,54.21833061,3782.321531,6808.531531,2781.291531,1052.801531,0.0550257,0.501001,0.498999,76.37723061,103.9415306,110.0095306,66.83063061,0.79412,0,0.964966,0.0350337
27660,50.29338076,101.6198808,55.02578076,3782.564881,6808.584881,2782.764881,1053.484881,0.0550298,0.501001,0.498999,77.16248076,104.7248808,110.7928808,67.61398076,0.793521,0,0.964961,0.0350387
27690,50.06191442,101.3879144,54.81271442,3782.130914,6807.440914,2784.670914,1053.170914,0.0550139,0.501001,0.498999,76.93011442,104.4909144,110.5589144,67.38001442,0.792773,0,0.964953,0.0350471
27720,49.79155446,101.1156545,54.55835446,3781.878654,6806.468654,2785.158654,1052.848654,0.0549796,0.501001,0.498999,76.65855446,104.2186545,110.2866545,67.10775446,0.79197,0,0.964943,0.0350568
27750,49.91956022,101.2385602,54.70286022,3782.23556,6806.37556,2785.75556,1052.76556,0.0549435,0.501001,0.498999,76.78446022,104.3455602,110.4135602,67.23466022,0.791326,0,0.964932,0.0350682
27780,49.82471133,101.1376113,54.62271133,3782.520611,6806.410611,2785.830611,1052.570611,0.0549115,0.501001,0.498999,76.68841133,104.2506113,110.3186113,67.13971133,0.790957,0,0.964921,0.0350787
27810,50.0180903,101.3245903,54.8322903,3783.13459,6806.79459,2785.29459,1052.79459,0.0548832,0.501001,0.498999,76.8807903,104.4445903,110.5125903,67.3336903,0.790833,0,0.964912,0.0350876
27840,50.22075524,101.5231552,55.05235524,3783.709155,6807.709155,2784.239155,1053.089155,0.0548757,0.501001,0.498999,77.08405524,104.6491552,110.7171552,67.53825524,0.791208,0,0.964907,0.0350934
27870,50.3422439,101.6420439,55.1888439,3784.082044,6808.262044,2783.582044,1053.232044,0.054879,0.501001,0.498999,77.2054439,104.7720439,110.8400439,67.6611439,0.791657,0,0.964903,0.0350969
27900,49.73079534,101.0288953,54.59339534,3783.691895,6808.121895,2782.281895,1052.711895,0.0548916,0.501001,0.498999,76.59459534,104.1618953,110.2298953,67.05099534,0.792173,0,0.964901,0.0350989
27930,49.96280704,101.262007,54.84090704,3783.885007,6809.015007,2782.455007,1053.005007,0.0549158,0.501001,0.498999,76.82750704,104.395007,110.463007,67.28410704,0.792677,0,0.964901,0.0350989
27960,49.87075932,101.1743593,54.76145932,3783.573359,6809.033359,2781.833359,1052.993359,0.0549426,0.501001,0.498999,76.73615932,104.3033593,110.3713593,67.19245932,0.79301,0,0.964902,0.0350984
27990,49.54784307,100.8550431,54.45054307,3783.010043,6808.560043,2781.730043,1052.660043,0.0549592,0.501001,0.498999,76.41314307,103.9800431,110.0480431,66.86914307,0.793091,0,0.964901,0.0350987
28020,49.57235033,100.8828503,54.48435033,3782.76385,6808.42385,2782.70385,1052.82385,0.0549702,0.501001,0.498999,76.43835033,104.0038503,110.0718503,66.89295033,0.793013,0,0.9649,0.0351002
28050,49.70194935,101.0144493,54.62224935,3782.692449,6808.192449,2783.332449,1052.802449,0.0549706,0.501001,0.498999,76.56854935,104.1324493,110.2004493,67.02154935,0.792762,0,0.964897,0.0351029
28080,50.06658263,101.3801826,54.99398263,3782.926183,6808.166183,2784.026183,1053.166183,0.0549648,0.501001,0.498999,76.93278263,104.4961826,110.5641826,67.38528263,0.792431,0,0.964893,0.0351071
28110,50.33242392,101.6485239,55.26522392,3783.051524,6808.201524,2783.461524,1053.391524,0.054953,0.501001,0.498999,77.19932392,104.7615239,110.8295239,67.65062392,0.792135,0,0.964889,0.0351113
28140,49.92425248,101.2355525,54.86175248,3782.842552,6807.532552,2785.002552,1052.902552,0.0549376,0.501001,0.498999,76.78935248,104.3525525,110.4205525,67.24165248,0.791841,0,0.964884,0.0351163
28170,50.34154858,101.6505486,55.28304858,3783.399549,6807.889549,2784.559549,1053.319549,0.0549163,0.501001,0.498999,77.20584858,104.7695486,110.8375486,67.65864858,0.791574,0,0.964878,0.035122
28200,49.79484345,101.1000434,54.73964345,3783.083043,6807.493043,2783.793043,1052.663043,0.0549013,0.501001,0.498999,76.65854345,104.2230434,110.2910434,67.11214345,0.791487,0,0.964874,0.0351259
28230,49.68229578,100.9841958,54.63099578,3783.241196,6807.681196,2784.111196,1052.621196,0.0548949,0.501001,0.498999,76.54599578,104.1111958,110.1791958,67.00029578,0.791625,0,0.964871,0.0351294
28260,49.85782568,101.1585257,54.80972568,3783.567526,6808.157526,2783.617526,1052.737526,0.0548961,0.501001,0.498999,76.72142568,104.2875257,110.3555257,67.17662568,0.791845,0,0.964869,0.0351314
28290,50.43381016,101.7321102,55.38861016,3784.28411,6808.98411,2784.14411,1053.42411,0.0549003,0.501001,0.498999,77.29681016,104.8641102,110.9321102,67.75321016,0.792069,0,0.964867,0.0351326
28320,50.08841923,101.3884192,55.04581923,3783.909419,6809.059419,2783.009419,1053.129419,0.0549122,0.501001,0.498999,76.95221923,104.5194192,110.5874192,67.40851923,0.792351,0,0.964868,0.0351325
28350,49.86724046,101.1700405,54.82674046,3783.55904,6809.05904,2781.87904,1053.01904,0.0549296,0.501001,0.498999,76.73234046,104.2990405,110.3670405,67.18814046,0.79266,0,0.964869,0.0351313
28380,49.96165872,101.2660587,54.92125872,3783.553059,6808.973059,2782.963059,1053.043059,0.0549406,0.501001,0.498999,76.82675872,104.3930587,110.4610587,67.28215872,0.792706,0,0.964869,0.0351311
28410,50.12683034,101.4328303,55.08553034,3783.53783,6808.97783,2783.81783,1053.20783,0.054948,0.501001,0.498999,76.99213034,104.5578303,110.6258303,67.44693034,0.792665,0,0.964869,0.0351312
28440,50.44415206,101.7514521,55.40055206,3783.764452,6808.924452,2784.144452,1053.474452,0.0549465,0.501001,0.498999,77.30925206,104.8744521,110.9424521,67.76355206,0.792512,0,0.964867,0.0351326
28470,49.90598631,101.2147863,54.85928631,3783.125786,6808.265786,2783.695786,1052.925786,0.0549435,0.501001,0.498999,76.77118631,104.3357863,110.4037863,67.22488631,0.792316,0,0.964866,0.0351345
28500,49.55118164,100.8594816,54.50048164,3782.760482,6807.780482,2783.730482,1052.610482,0.0549344,0.501001,0.498999,76.41598164,103.9804816,110.0484816,66.86958164,0.792109,0,0.964863,0.0351374
28530,49.94595012,101.2528501,54.89065012,3783.17485,6808.06485,2784.13485,1052.90485,0.0549265,0.501001,0.498999,76.81065012,104.3748501,110.4428501,67.26395012,0.791893,0,0.96486,0.03514
